"","ID","REGION","SUBREGION","COUNTRY","PROGRAM_NAME","PROGRAM_CODE","YEAR","SITE_CODE","SITE_NAME","LAT","LON","WATER_DEPTH","SOURCES","COUNTRY_CODE"
"3894",9002851,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1998,1999,2001,2002,2004,2007,2008","96.50.36E.12.05.41S","Cabbage Patch (10m)",-12.0947222222222,96.8433333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3895",9002854,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1999,2001,2002,2003,2004,2007,2008","96.50.64E.12.05.8S","Cabbage Patch (3m)",-12.0966666666667,96.844,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3896",9001033,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","145.53.286E.16.10.698S","Cathedrals (Opal Reef)- Calypso",-16.1783055555556,145.888111111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3897",9001075,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.29.012E.18.34.614S","Cattle Bay, Orpheus Island Site 1",-18.5768888888889,146.483611111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3898",9001072,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.28.898E.18.34.782S","Cattle Bay, Orpheus Island Site 3",-18.5768888888889,146.483611111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3899",9000987,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","145.45.38E.14.55.02S","Challenger Bay",-14.917,145.756333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3900",9001183,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2003","14S145E3","Challenger Bay",-14.917,145.689666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3901",9000982,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1998,1999,2003,2005,2006,2007,2008","145.41.456E.14.54.935S","Challenger Bay",-14.9155555555556,145.690833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3902",9000109,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2004,2005,2006,2007","105.41.6.4E.10.24.55.5S","Chicken Farm",-10.4154166666667,105.685111111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3903",9000998,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2003","145.46.73E.15.30.85S","Clam Beds",-15.5141666666667,145.778833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3904",9000988,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","145.45.794E.15.23.808S","Clam Beds",-15.3968055555556,145.763222222222,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3905",9000989,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006,2007,2008","145.45.851E.15.23.74S","Clam Beds",-15.3956666666667,145.764194444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3906",9000981,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003","145.41.44E.14.39.803S","Cod Hole Ribbon Reef #10",-14.6633611111111,145.690666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3907",9002850,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2003,2005,2007","96.50.23E.12.05.26S","Cologne Gardens",-12.0876666666667,96.8371666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3908",9000923,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2000","13.45.50E.23.8.20S","Coral Cay Beach",-23.1388888888889,113.763888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3909",9001090,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.32.440E.18.39.635S","Curacao Site 1",-18.6605833333333,146.540666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3910",9001093,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.32.575E.18.39.440S","Curacao site 1",-18.6573333333333,146.542916666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3911",9001095,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.32.575E.18.39.660S","Curacao Site 2",-18.661,146.542916666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3912",9001091,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.32.44E.18.39.63S","Curacao Site 2",-18.6605833333333,146.540666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3913",9001094,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.32.575E.18.39.44S","Curacao site 2",-18.6573333333333,146.542916666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3914",9001096,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.32.616E.18.39.696S","Curacao Site 3",-18.6616111111111,146.543611111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3915",9001089,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.32.34.5E.18.39.26.4S","Curacao site 3",-18.6573333333333,146.542916666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3916",9001092,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.32.4E.18.39.6S","Curacao Site 3",-18.6605833333333,146.540666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3917",9001148,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006,2007,2008","147.39.024E.18.48.171S","Davies Reef",-18.8028611111111,147.650388888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3918",9001146,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2004,2005","147.37.636E.18.49.578S","Davis Reef",-18.8263055555556,147.627277777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3919",9001014,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2005","145.49.464E.15.15.531S","End of the World",-15.2588611111111,145.824388888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3920",9001155,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2007","149.10.889E.19.44.845S","Fantasea ReefWorld Pantoon (Hardy Reef)",-19.7474166666667,149.181472222222,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3921",9001106,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.41.513E.18.41.376S","Fantome Site 1",-18.6896111111111,146.691888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3922",9001109,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.41.573E.18.41.376S","Fantome Site 1",-18.6896111111111,146.692888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3923",9001105,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.41.508E.18.41.328S","Fantome Site 2",-18.6888055555556,146.691805555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3924",9001110,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.41.57E.18.41.37S","Fantome Site 2",-18.6896111111111,146.692888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3925",9001107,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.41.51E.18.41.37S","Fantome Site 3",-18.6896111111111,146.691888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3926",9001104,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.41.34.4E.18.41.22.6S","Fantome Site 3",-18.6896111111111,146.692888888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3927",9001108,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.41.542E.18.41.488S","Fantome Site 3",-18.6914722222222,146.692361111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3928",9001044,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","145.58.97E.16.56.09S","Fitzroy Beach Dive",-16.9348333333333,145.982833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3929",9001051,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","145.59.95E.16.56.52S","Fitzroy Sandy Patches Dive",-16.942,145.999166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3930",9000994,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","145.46.612E.15.30.752S","Flare Point, Ribbon Reef #3",-15.5125277777778,145.776861111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3931",9001127,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.52.850E.19.07.313S","Florence Bay North",-19.1218888888889,146.880833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3932",9001126,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2007","146.52.710E.19.7.427S","Florence Bay Site 1",-19.1237777777778,146.8785,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3933",9001125,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.52.697E.19.07.487S","Florence Bay South",-19.1247777777778,146.878277777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3934",9000108,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2004,2005,2006,2007","105.40.2.1E.10.25.45.3S","Flying Fish Cove",-10.42925,105.66725,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"NA.124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3936",9001067,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.15.58.8E.16.43.54.6S","Flynn Reef (Fish Bowl)",16.7318333333333,146.266333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3937",9001117,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2007,2008","146.50E.19.09S","Geoffrey Bay Site 1 (near car ferry)",-19.09,146.5,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3938",9001133,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2007","146.5E.10.9S","Geoffrey Bay Site 2",-19.09,146.5,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3939",9001119,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.51.38E.19.09.16S","Geoffrey Bay Site 2, Magnetic Island",-19.1526666666667,146.856333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3940",9001118,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.51.380E.19.09.160S","Geoffrey Bay Site 3, Magnetic Island",-19.1526666666667,146.856333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"NA.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942",9001156,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","149.10.8E.19.44.8S","Hardy Reef",-19.7466666666667,149.18,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3943",9001181,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","149.9.957E.19.44.746S","Hardy Reef (Reefworld Pontoon)",-19.7457777777778,149.165944444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3944",9001157,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","149.11.00E.19.45.50S","Hardy Reef, Fantasea Reef World, Whitsundays",-19.7583333333333,149.183333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3945",9001005,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003","145.48.387E.15.57.345S","Harry's Reef Agincourt 4B",-15.95575,145.806444444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3946",9001045,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003","145.59.416E.16.31.765S","Hastings Reef",-16.5294166666667,145.990277777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3947",9001053,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006,2008","146.0.70E.16.13.31S","Hastings Reef (North) Down Under Dive Site 1",-16.2218333333333,146.011666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3948",9001055,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.00.70E.16.13.31S","Hastings Reef (North) Down Under Dive Site 3",-16.2218333333333,146.011666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3949",9001054,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.0.7E.16.13.3S","Hastings Reef (North) Site 2",-16.2218333333333,146.011666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3950",9001047,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","145.59.672E.16.31.892S","Hastings Reef South",-16.5315277777778,145.994527777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3951",9001634,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","17S149E1","Herald Cay",-17,149.1,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3952",9001717,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","23S151E1","Heron Island",-23.4366666666667,151.913333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3953",9002853,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","96.50.54E.12.05.50S","Horsburgh Island",-12.0972222222222,96.8483333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3954",9002852,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001,2002,2007","96.50.5253E.12.4.2144S","Horsburgh Island North",-12.07025,96.8420833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3955",9000997,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","145.46.646E.15.31.667S","Joanie's Joy (Ribbon Reef 2 1/3)",-15.5277777777778,145.777444444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3956",9000980,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003","145.41.30E.14.37.651S","Joanie's Joy Ribbon 3",-14.6275277777778,145.688333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3957",9001130,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004,2005,2006","146.57.375E.18.57.364S","John Brewer Reef site 1",-18.9560555555556,146.95625,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3958",9001128,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004,2005","146.57.22.5E.18.57.21.8S","John Brewer Reef site 2",-18.9560555555556,146.95625,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3959",9001129,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","146.57.23E.18.57.22S","John Brewer Reef site 3",-18.9560555555556,146.95625,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3960",9001131,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","146.57.37E.18.57.36S","John Brewer Reef site 4",-18.9560555555556,146.95625,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3961",9001087,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.30.508E.18.40.284S","Juno Bay Site 1",-18.6713888888889,146.508472222222,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3962",9001084,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.30.421E.18.40.137S","Juno Bay Site 1",-18.6689444444444,146.507027777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3963",9001085,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.30.42E.18.40.13S","Juno Bay Site 2",-18.6689444444444,146.507027777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3964",9001086,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.30.455E.18.40.206S","Juno Bay Site 2",-18.6701111111111,146.507583333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3965",9001083,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.30.25.3E.18.40.8.2S","Juno Bay Site 3",-18.6689444444444,146.507027777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3966",9001136,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2004","147.16.310E.18.44.218S","Keeper Reef",-18.7369722222222,147.271833333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3967",9001138,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","147.16.335E.18.44.345S","Keeper Reef",-18.7390833333333,147.27225,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3968",9001640,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","18S146E1","Kelso Reef",-18.4416666666667,146.991666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3969",9001135,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","147.01.5E.18.39.4S","Kelso Reef",-18.6566666666667,147.025,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3970",9001132,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.59.2E.18.25.9S","Kelso Reef Site 1",-18.4316666666667,146.986666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3971",9001158,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006,2008","149.16.1E.19.34.3S","Knuckle Reef, Reef Cruise Whitsundays Site 1",-19.5716666666667,149.268333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3972",9001159,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","149.16.6E.19.34.18S","Knuckle Reef, Reef Cruise Whitsundays Site 2",-19.5716666666667,149.268333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3973",9001642,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","18S147E1","Lodestone Reef",-18.6755555555556,147.109166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3974",9000971,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2004","145.33.76E.16.22.99S","Low Isles",-16.3831666666667,145.562666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3975",9001427,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","16S145E1","Low Isles",-16.3827777777778,145.564166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3976",9000972,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1999","145.33.941E.16.22.966S","Low Isles",-16.3827777777778,145.565694444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3977",9000970,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001","145.33.64E.16.23.01S","Low Isles ""Lagoon West""",-16.3835,145.560555555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3978",9000968,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006,2008","145.33.480E.16.22.630S","Low Isles Site 1",-16.3771666666667,145.558,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3979",9000967,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","145.33.46E.16.22.59S","Low Isles site 2",-16.3831666666667,145.562666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3980",9000969,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","145.33.48E.16.22.63S","Low Isles Site 2",-16.3771666666667,145.558,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3981",9001664,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","20S148E1","Maureens Cove",-20.0675,148.890277777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3982",9001041,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","145.58.2E.16.36.3S","Michaelmas Cay",-16.605,145.97,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3983",9001111,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.48.91E.19.11.90S","Middle Reef Site 1",-19.1983333333333,146.815166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3984",9001112,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.48.91E.19.11.9S","Middle Reef Site 2",-19.1983333333333,146.815166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3985",9001113,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.48.9E.19.11.90S","Middle Reef Site 3",-19.1983333333333,146.815166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3986",9001068,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.15.859E.16.47.515S","Milne Reef (Swimming Pool)",-16.7919166666667,146.264305555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3987",9001429,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1997","16S146E1","Moore Reef",-16.8508333333333,146.238055555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3988",9001065,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.13.624E.16.50.875S","Moore Reef (Reef Magic) Site 1",-16.8479166666667,146.227055555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3989",9001064,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.13.37E.16.50.52S","Moore Reef (Reef Magic) Site 3",-16.8479166666667,146.227055555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3990",9001066,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.13.62E.16.50.87S","Moore Reef Site 2",-16.8475277777778,146.227055555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3991",9001060,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.12.16.8E.16.52.21S","Moore Reef Site 2",-16.8725,146.204666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3992",9001062,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.12.28E.16.52.35S","Moore Reef Wall",-16.8725,146.204666666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3993",9001069,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2008","146.15.98E.16.43.91S","Nelly Bay",-19.1694444444444,146.847222222222,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3994",9001134,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001","146.5E.19.09S","Nelly Bay",-19.09,146.51,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3995",9001120,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003,2005,2006,2007","146.51E.19.09S","Nelly Bay Site 1",-19.1,146.5,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3996",9001082,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.30.0E.19.6.0S","Nelly Bay Site 2",-19.1,146.5,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3997",9001182,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1998,1999,2002","14S145E2","No Name Reef",-14.6577777777778,145.641388888889,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3998",9001049,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","145.59.716E.16.25.274S","Norman Reef",-16.4212222222222,145.995277777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"3999",9001046,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","145.59.53E.16.26.25S","Norman Reef (South)- Down Under Dive",-16.4375,145.992166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4000",9001103,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002","146.4.519E.17.12.224S","Normandy Island",-17.2037222222222,146.075305555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4001",9001056,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2003","146.00.918E.16.01.765S","North Hastings",-16.5294166666667,146.015305555556,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4002",9001097,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001,2005,2006,2007,2008","146.32.763E.13.48.091S","North Horn",-13.8015277777778,146.546111111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4003",9001098,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2003","146.32.76E.13.48.74S","North Horn",-13.8123333333333,146.546,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4004",9001088,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1999","146.31.412E.13.48.041S","North Horn- Osprey Reef",-13.8006944444444,146.523527777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4005",9001100,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2004","146.33.422E.13.48.073S","North Horn, Osprey Reef",-13.8012222222222,146.557027777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4006",9002848,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2007","96.49.54.1E.12.7.58.6S","North Point",-12.1329444444444,96.8316944444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4007",9002842,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2002,2003,2005","96.45.2E.12.5.03S","North Point",-12.0838333333333,96.7533333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4008",9001018,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006,2007","145.50.59E.16.04.35S","North Point, St Crispins Reef (Haba)",-16.0725,145.843166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4009",9001027,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001","145.52.04E.16.14.50S","Opal Reef",-16.2416666666667,145.867333333333,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4010",9001031,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2001","145.52.18E.16.14.37S","Opal Reef",-16.2394444444444,145.869722222222,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4011",9001019,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","1999","145.50.812E.16.14.731S","Opal Reef",-16.2455277777778,145.846861111111,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4012",9001073,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.28.946E.18.34.703S","Orpheus Site 1",-18.5783888888889,146.482444444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4013",9001074,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005,2006","146.28.94E.18.34.70S","Orpheus Site 2",-18.5783888888889,146.482444444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4014",9001071,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.28.56.8E.18.34.42.2S","Orpheus Site 3",-18.5783888888889,146.482444444444,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4015",9001078,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2005","146.29.281E.18.33.064S","Pelorus Island Site 1",-18.5510555555556,146.488027777778,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
"4016",9001080,"Australia","Australia and Papua New Guinea","Australia","Reef Check","RC","2006","146.29.290E.18.33.673S","Pelorus Island Site 1",-18.5612222222222,146.488166666667,"","Reef Check Foundation, rcdata@reefcheck.org","AUS"
