"","ID","REGION","SUBREGION","COUNTRY","SITE_CODE","IUCNCAT_CODE","LAT","LON","YEAR_ESTABLISH","TYPE","CODE","NAME","MARINE_EXISTING","LITTORAL_EXISTING","CORAL_EXISTING","REEF_AREA_SIZE","SEAGRASS_EXISTING","MANGROVE_EXISTING","COUNTRY_CODE"
"NA.136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",3378,"Asia","Southeast Asia","Philippines",306515,"V",8.858958,123.4104,NA,"Protected Landscape and Seascape","","Selinog Island",1,0,1,NA,1,1,"PHL"
"2100",3129,"Asia","Southeast Asia","Philippines",145491,"V",9.742641368,126.0669213,NA,"Protected Landscape and Seascape","","Siargao",1,0,1,NA,1,1,"PHL"
"2101",3374,"Asia","Southeast Asia","Philippines",306504,"VI",11.031653,124.042886,NA,"Marine Sanctuary","","Siocon",1,0,0,NA,1,1,"PHL"
"NA.137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107",3339,"Asia","Southeast Asia","Philippines",305928,"VI",10.026577,123.404325,NA,"Marine Sanctuary","","Sta. Cruz",1,0,1,NA,1,1,"PHL"
"2108",3340,"Asia","Southeast Asia","Philippines",305929,"VI",9.900245,123.865214,NA,"Seagrass Sanctuary","","Sta. Cruz",1,0,1,NA,1,1,"PHL"
"2109",3341,"Asia","Southeast Asia","Philippines",305930,"VI",9.753407,123.340194,NA,"Marine Sanctuary","","Sta. Filomena",1,0,1,NA,0,0,"PHL"
"2110",3342,"Asia","Southeast Asia","Philippines",305934,"VI",9.599118,123.97095,NA,"Marine Sanctuary","","Sta. Filomena",1,0,1,NA,1,1,"PHL"
"2111",3343,"Asia","Southeast Asia","Philippines",305935,"Unknown",10.076823,124.06376,NA,"Seagrass Sanctuary","","Sto. Niño",1,0,1,NA,1,0,"PHL"
"NA.142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",3518,"Asia","Southeast Asia","Philippines",312011,"Unknown",9.633896,123.322216,NA,"Marine Sanctuary","","Sto. Niño",1,0,0,NA,1,0,"PHL"
"2114",3344,"Asia","Southeast Asia","Philippines",305938,"Unknown",6.559519,125.507362,NA,"Fish Sanctuary","","Sto. Niño-Basiawan",1,0,1,NA,1,0,"PHL"
"2115",3345,"Asia","Southeast Asia","Philippines",305939,"VI",11.110076,123.706012,NA,"Marine Sanctuary","","Sulangan  ",1,0,1,NA,0,0,"PHL"
"2116",3346,"Asia","Southeast Asia","Philippines",305941,"VI",9.431972,123.38542,NA,"Fish Sanctuary","","Sumilon Island",1,0,1,NA,0,0,"PHL"
"2117",3519,"Asia","Southeast Asia","Philippines",312012,"Unknown",9.639696,123.819243,NA,"Marine Sanctuary","","Tabalong",1,0,0,NA,0,0,"PHL"
"NA.143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",3521,"Asia","Southeast Asia","Philippines",312014,"Unknown",9.276389,123.594595,NA,"Marine Sanctuary","","Taculing/Cangmalalag",1,0,1,NA,0,0,"PHL"
"2120",3008,"Asia","Southeast Asia","Philippines",64413,"Unknown",10.415566,122.495689,NA,"National Marine Reserve","","Taklong Island (TINMAR)",1,0,0,NA,0,0,"PHL"
"NA.144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",3524,"Asia","Southeast Asia","Philippines",312017,"Unknown",9.097263,123.60359,NA,"Marine Reserve","","Talayong",1,0,1,NA,0,0,"PHL"
"2124",3165,"Asia","Southeast Asia","Philippines",198473,"Unknown",10.21571344,123.3172626,NA,"Protected Landscape and Seascape","","Talibon Group of Islands",1,0,1,0,1,1,"PHL"
"2125",3347,"Asia","Southeast Asia","Philippines",305975,"VI",9.908395,123.83337,NA,"Fish Sanctuary","","Talisay",1,0,1,NA,1,0,"PHL"
"NA.146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",3365,"Asia","Southeast Asia","Philippines",305994,"VI",9.051285,123.112308,NA,"Marine Reserve","","Tambobo",1,0,1,NA,0,0,"PHL"
"2128",3349,"Asia","Southeast Asia","Philippines",305977,"VI",11.011358,123.903722,NA,"Fish Sanctuary","","Tambongon",1,0,1,NA,1,1,"PHL"
"NA.147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",3350,"Asia","Southeast Asia","Philippines",305978,"VI",9.45168,123.237856,NA,"Marine Reserve","","Tandayag",1,0,1,NA,0,0,"PHL"
"NA.148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",3351,"Asia","Southeast Asia","Philippines",305979,"VI",9.606615,124.17431,NA,"Fishery Refuge and Sanctuary","","Taongon Can-andam",1,0,1,NA,1,1,"PHL"
"NA.150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",3353,"Asia","Southeast Asia","Philippines",305981,"VI",9.550142,123.777645,NA,"Fish Sanctuary","","Tawala",1,0,1,NA,1,0,"PHL"
"2137",3354,"Asia","Southeast Asia","Philippines",305982,"VI",9.587392,124.059968,NA,"Marine Sanctuary","","Tayong Occidental",1,0,1,NA,1,0,"PHL"
"2138",3355,"Asia","Southeast Asia","Philippines",305983,"VI",9.588008,124.06684,NA,"Marine Sanctuary","","Tayong Oriental",1,0,1,NA,1,0,"PHL"
"NA.152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",3356,"Asia","Southeast Asia","Philippines",305984,"VI",11.110175,124.015585,NA,"Marine Sanctuary","","Tindog",1,0,1,NA,1,0,"PHL"
"2142",2933,"Asia","Southeast Asia","Philippines",14750,"Unknown",8.835123531,119.8717648,NA,"National Marine Park","","Tubbataha Reef",1,0,1,33200,1,0,"PHL"
"2143",3358,"Asia","Southeast Asia","Philippines",305986,"VI",9.139925,123.506574,NA,"Marine Sanctuary","","Tubod",1,0,1,NA,0,0,"PHL"
"2144",3357,"Asia","Southeast Asia","Philippines",305985,"VI",9.667581,124.402019,NA,"Marine Sanctuary","","Tubod Mar",1,0,1,NA,1,0,"PHL"
"NA.154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",3359,"Asia","Southeast Asia","Philippines",305987,"VI",10.137827,124.139021,NA,"Marine Sanctuary","","Tugas",1,0,1,NA,0,0,"PHL"
"2147",3360,"Asia","Southeast Asia","Philippines",305988,"VI",5.98444,124.60662,NA,"Marine Sanctuary","","Tuka",1,0,1,NA,0,0,"PHL"
"2148",3361,"Asia","Southeast Asia","Philippines",305989,"VI",9.287413,123.641632,NA,"Marine Sanctuary","","Tulapos",1,0,1,NA,1,1,"PHL"
"2149",3362,"Asia","Southeast Asia","Philippines",305990,"VI",9.867235,123.58752,NA,"Marine Sanctuary","","Tulic  ",1,0,1,NA,1,1,"PHL"
"2150",3166,"Asia","Southeast Asia","Philippines",198475,"IV",6.222806686,118.3026684,NA,"Wildlife Sanctuary","","Turtle Islands",1,0,1,242967,1,1,"PHL"
"2151",3363,"Asia","Southeast Asia","Philippines",305991,"VI",13.689582,120.886966,NA,"Fish Sanctuary","","Twin Rocks",1,0,1,NA,0,0,"PHL"
"2152",3364,"Asia","Southeast Asia","Philippines",305992,"VI",10.941776,123.902756,NA,"Fish Sanctuary","","Victoria",1,0,1,NA,0,0,"PHL"
"NA.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",3533,"Asia","Southeast Asia","Philippines",312026,"Unknown",9.884131,123.381641,NA,"Fish Sanctuary","","Zaragosa",1,0,1,NA,0,0,"PHL"
"2156",2874,"Asia","Southeast Asia","Singapore",9040,"IV",1.26455893,103.8053477,1951,"Nature Reserve","","Labrador",1,0,1,13,1,0,"SGP"
"2157",3164,"Asia","Southeast Asia","Singapore",198464,"Unset",1.219494033,103.8485291,1996,"Marine Nature Area","","Southern Islands",1,0,1,980,0,1,"SGP"
"2158",2875,"Asia","Southeast Asia","Singapore",9041,"IV",1.446,103.73426,1989,"Nature Reserve","","Sungei Buloh Wetland Reserve",1,0,0,87,0,0,"SGP"
"2159",2798,"Asia","Southeast Asia","Thailand",4011,"II",8.211882323,98.52305642,1981,"Marine National Park","","Ao Phang-nga",1,1,1,40000,1,1,"THA"
"2160",2882,"Asia","Southeast Asia","Thailand",9805,"II",7.389034622,99.32958918,1981,"Marine National Park","","Hat Chao Mai",1,0,1,23086,1,1,"THA"
"2161",2931,"Asia","Southeast Asia","Thailand",12857,"II",7.99128,98.79579,1983,"Marine National Park","","Hat Noppharat Thara - Mu Ko Phi Phi",1,0,1,38996,1,1,"THA"
"2162",2999,"Asia","Southeast Asia","Thailand",40345,"II",11.61795291,99.77640286,1992,"Marine National Park","","Hat Wanakorn",1,0,1,3800,0,0,"THA"
"2163",2804,"Asia","Southeast Asia","Thailand",4677,"II",12.55453,101.5761,1981,"Marine National Park","","Khao Laem Ya - Mu Ko Samet",1,0,1,13100,0,0,"THA"
"2164",2994,"Asia","Southeast Asia","Thailand",39512,"II",8.633227679,98.40045759,1991,"Marine National Park","","Khao Lak-Lam Ru",0,0,0,NA,0,0,"THA"
"2165",2930,"Asia","Southeast Asia","Thailand",12531,"II",8.45725,98.31172,1984,"National Marine Park","","Khao Lam Pi - Hat Thai Mueang",0,0,0,7200,1,1,"THA"
"2166",2756,"Asia","Southeast Asia","Thailand",939,"II",12.20628832,100.0266598,1982,"Marine National Park","","Khao Sam Roi Yot",1,1,0,9808,0,1,"THA"
"2167",2880,"Asia","Southeast Asia","Thailand",9799,"II",9.502451682,98.39671373,1983,"Marine National Park","","Laem Son",1,1,1,31500,0,1,"THA"
"2168",3383,"Asia","Southeast Asia","Thailand",310768,"II",10.10902156,98.65703766,1999,"Marine National Park","","Lam Nam Kraburi",1,1,0,NA,0,1,"THA"
"2169",2797,"Asia","Southeast Asia","Thailand",4005,"II",9.63948,99.68844,1980,"Marine National Park","","Mu Ko Ang Thong",1,0,1,10200,0,1,"THA"
"2170",2881,"Asia","Southeast Asia","Thailand",9800,"II",11.94400608,102.374677,1982,"Marine National Park","","Mu Ko Chang",1,0,1,65000,0,1,"THA"
"2171",3384,"Asia","Southeast Asia","Thailand",310771,"II",10.30949525,99.17531759,1999,"Marine National Park","","Mu Ko Chumphon",0,0,1,NA,1,1,"THA"
"2172",2984,"Asia","Southeast Asia","Thailand",29034,"II",7.226558463,99.06147641,1990,"Marine National Park","","Mu Ko Lanta",1,0,1,13400,0,1,"THA"
"2173",2823,"Asia","Southeast Asia","Thailand",8043,"III",7.24,99.3,1979,"Non Hunting Area","","Mu Ko Libong",1,0,0,NA,0,0,"THA"
"2174",2929,"Asia","Southeast Asia","Thailand",12529,"II",6.832618496,99.71565031,1984,"Marine National Park","","Mu Ko Phetra",1,1,1,49438,0,1,"THA"
"2175",2817,"Asia","Southeast Asia","Thailand",7473,"II",8.829976779,97.79743,1982,"Marine National Park","","Mu Ko Similan",1,0,1,12800,0,0,"THA"
"2176",2803,"Asia","Southeast Asia","Thailand",4673,"II",9.425307561,97.87302708,1981,"Marine National Park","","Mu Ko Surin",1,0,1,13500,1,1,"THA"
"2177",2802,"Asia","Southeast Asia","Thailand",4672,"II",8.0984,98.28806,1981,"Marine National Park","","Sirinat",1,0,1,9000,1,1,"THA"
"2178",3385,"Asia","Southeast Asia","Thailand",310780,"II",8.248339834,98.6271748,1998,"Marine National Park","","Tan Bok Khorani",1,0,1,NA,1,1,"THA"
"2179",2755,"Asia","Southeast Asia","Thailand",928,"II",6.56968,99.46597,1974,"Marine National Park","","Tarutao",1,0,1,149000,0,1,"THA"
"2180",2796,"Asia","Southeast Asia","Thailand",4004,"II",6.734,100.156,1980,"National Park","","Thale Ban",1,0,0,NA,0,1,"THA"
"2181",2812,"Asia","Southeast Asia","Thailand",5120,"III",7.883,100.167,1976,"Non Hunting Area","","Thale Sap",1,0,0,36466,0,1,"THA"
"2182",3601,"Asia","Southeast Asia","Timor-Leste",626000001,"II",-8.45,127.333333,NA,"National Park","","Nino Konis Santana National Park",1,0,1,NA,0,0,"TMP"
"2183",2913,"Asia","Southeast Asia","Vietnam",10331,"IV",21.04507,107.59174,1977,"Nature Reserve","","Ba Mun",1,0,0,1800,0,0,"VNM"
"2184",2911,"Asia","Southeast Asia","Vietnam",10187,"IV",16.12401,108.27324,1977,"Nature Reserve","","Ban Dao Son Tra",1,0,0,NA,0,0,"VNM"
"2185",2917,"Asia","Southeast Asia","Vietnam",10387,"IV",10.54225,107.48475,1986,"Nature Reserve","","Binh Chau Phuoc Buu                               ",1,0,0,7370,0,0,"VNM"
"2186",2914,"Asia","Southeast Asia","Vietnam",10340,"Unset",20.89066,107.19827,1986,"Historic/Cultural Site","","Cac dao Vinh Ha Long HCR                          ",1,0,0,NA,0,0,"VNM"
"2187",2818,"Asia","Southeast Asia","Vietnam",7877,"II",20.80227568,107.0680513,1986,"National Park","","Cat Ba",1,0,1,15200,1,1,"VNM"
"2188",2910,"Asia","Southeast Asia","Vietnam",10111,"II",8.680583119,106.6214587,1984,"National Park","","Con Dao",1,0,1,15043,1,1,"VNM"
"2189",3178,"Asia","Southeast Asia","Vietnam",303038,"Unset",8.70147,106.6422,2002,"Marine Protected Area","","Con Dao (marine)",1,0,0,NA,0,0,"VNM"
"2190",2916,"Asia","Southeast Asia","Vietnam",10376,"IV",15.95083,108.512,1986,"Nature Reserve","","Cu Lao Cham",1,0,1,1537,0,0,"VNM"
"2191",3191,"Asia","Southeast Asia","Vietnam",303082,"Unset",15.95933,108.4685,2002,"Marine Protected Area","","Cu Lao Cham (marine)",1,0,0,NA,0,0,"VNM"
"2192",3186,"Asia","Southeast Asia","Vietnam",303075,"Unset",13.56618,109.24763,2002,"Marine Protected Area","","Cu Mong",1,0,0,NA,0,0,"VNM"
"2193",3184,"Asia","Southeast Asia","Vietnam",303058,"Unset",20.07905,107.63357,2002,"Marine Protected Area","","Dao Bach Long Vi",1,0,0,NA,0,0,"VNM"
"2194",3196,"Asia","Southeast Asia","Vietnam",303093,"Unset",20.78552,107.10274,2002,"Marine Protected Area","","Dao Cat Ba",1,0,0,NA,0,0,"VNM"
"2195",3179,"Asia","Southeast Asia","Vietnam",303048,"Unset",21.01629,107.78225,2002,"Marine Protected Area","","Dao Co To",1,0,0,NA,0,0,"VNM"
"2196",3190,"Asia","Southeast Asia","Vietnam",303079,"Unset",17.17092,107.32466,2002,"Marine Protected Area","","Dao Con Co",1,0,0,NA,0,0,"VNM"
"2197",3192,"Asia","Southeast Asia","Vietnam",303084,"Unset",15.39898,109.10834,2002,"Marine Protected Area","","Dao Ly Son",1,0,0,NA,0,0,"VNM"
"2198",3181,"Asia","Southeast Asia","Vietnam",303050,"Unset",10.57814,108.90463,2002,"Marine Protected Area","","Dao Phu Quy",1,0,0,NA,0,0,"VNM"
"2199",3189,"Asia","Southeast Asia","Vietnam",303078,"Unset",21.2373,107.9648,2002,"Marine Protected Area","","Dao Tran",1,0,0,NA,0,0,"VNM"
"2200",2919,"Asia","Southeast Asia","Vietnam",10400,"IV",8.62035,104.74679,1986,"Nature Reserve","","Dat Mui (Nam Can)                                 ",1,0,0,NA,0,0,"VNM"
"2201",3000,"Asia","Southeast Asia","Vietnam",40988,"Unset",20.8333,107.1667,1962,"Historic/Cultural Site","","Ha Long Bay",1,0,0,150000,0,0,"VNM"
"2202",3193,"Asia","Southeast Asia","Vietnam",303085,"Unset",16.20436,108.0734,2002,"Marine Protected Area","","Hai Van-Hon Son Tra",1,0,0,NA,0,0,"VNM"
"2203",3180,"Asia","Southeast Asia","Vietnam",303049,"Unset",11.26896,108.78553,2002,"Marine Protected Area","","Hon Cau-Vinh Hao",1,0,0,NA,0,0,"VNM"
"2204",2915,"Asia","Southeast Asia","Vietnam",10374,"IV",20.98285,106.95542,1986,"Nature Reserve","","Hon Me",1,0,0,NA,0,0,"VNM"
"2205",3175,"Asia","Southeast Asia","Vietnam",303032,"Unset",19.35591,105.89389,2002,"Marine Protected Area","","Hon Me (marine)",1,0,0,NA,0,0,"VNM"
"2206",3176,"Asia","Southeast Asia","Vietnam",303035,"Unset",12.19886,109.27244,2002,"Marine Protected Area","","Hon Mun",1,0,0,NA,0,0,"VNM"
"2207",3194,"Asia","Southeast Asia","Vietnam",303087,"Unset",9.67355,104.45442,2002,"Marine Protected Area","","Nam Du",1,0,0,NA,0,0,"VNM"
"2208",3001,"Asia","Southeast Asia","Vietnam",61539,"Unset",20.78552,107.10274,NA,"Historic/Cultural Site","","Nam Hai Van",1,0,0,NA,0,0,"VNM"
"2209",3188,"Asia","Southeast Asia","Vietnam",303077,"Unset",12.39281,109.26043,2002,"Marine Protected Area","","Nha Phu-Hon Heo",1,0,0,NA,0,0,"VNM"
"2210",3187,"Asia","Southeast Asia","Vietnam",303076,"Unset",13.27858,109.28148,2002,"Marine Protected Area","","O Loan",1,0,0,NA,0,0,"VNM"
"2211",2918,"Asia","Southeast Asia","Vietnam",10398,"IV",10.36252501,104.0842628,1986,"Nature Reserve","","Phu Quoc",1,0,1,14400,1,0,"VNM"
"2212",3195,"Asia","Southeast Asia","Vietnam",303088,"Unset",10.29025,103.99272,2002,"Marine Protected Area","","Phu Quoc (marine)",1,0,0,NA,0,0,"VNM"
"2213",3185,"Asia","Southeast Asia","Vietnam",303074,"Unset",13.82241,109.25166,2002,"Marine Protected Area","","Quy Nhon",1,0,0,NA,0,0,"VNM"
"2214",3182,"Asia","Southeast Asia","Vietnam",303051,"Unset",16.41931,107.74599,2002,"Marine Protected Area","","Tam Giang-Cau Hai",1,0,0,NA,0,0,"VNM"
"2215",3177,"Asia","Southeast Asia","Vietnam",303036,"IV",9.88359,106.6405,1994,"Nature Reserve","","Thanh Phu",1,0,0,NA,0,0,"VNM"
"2216",3183,"Asia","Southeast Asia","Vietnam",303052,"Unset",11.86839,109.19826,2002,"Marine Protected Area","","Thuy Trieu",1,0,0,NA,0,0,"VNM"
"2217",3174,"Asia","Southeast Asia","Vietnam",303020,"IV",20.31453,106.59753,1995,"Nature Reserve","","Tien Hai",1,0,0,NA,0,0,"VNM"
"2218",3002,"Asia","Southeast Asia","Vietnam",61551,"IV",20.22238,106.54992,NA,"Nature Reserve","","Xuan Thuy",1,0,0,3000,0,0,"VNM"
"2219",198,"Australia","Australia and Papua New Guinea","Australia",23787,"Unknown",-25.005,153.4783,0,"Historic Shipwreck","HShip","Aarhus",0,1,0,78,0,0,"AUS"
"2220",385,"Australia","Australia and Papua New Guinea","Australia",29776,"IV",-16.983,145.783005,1989,"Fish Habitat Reserve","FHR","Admiralty Island",1,1,0,1900,0,1,"AUS"
"2221",452,"Australia","Australia and Papua New Guinea","Australia",24568,"Ia",-12.246604,123.081749,1983,"National Nature Reserve","NNR","Ashmore Reef",1,0,1,58300,1,0,"AUS"
"2222",5,"Australia","Australia and Papua New Guinea","Australia",12983,"II",-34.773998,138.539001,1973,"Aquatic Reserve","AqR","Barker Inlet - St. Kilda",1,1,0,2087,0,1,"AUS"
"2223",390,"Australia","Australia and Papua New Guinea","Australia",12936,"IV",-16.85,145.73334,1983,"Wetland Reserve","WetR","Barr Creek",1,1,0,68,0,1,"AUS"
"2224",410,"Australia","Australia and Papua New Guinea","Australia",23770,"II",-15.60499,136.85664,1991,"National Park Aboriginal","NPAb","Barranyi (North Island)",0,1,0,5421,0,1,"AUS"
"2225",204,"Australia","Australia and Papua New Guinea","Australia",23803,"III",-24.75016,152.38496,1994,"Conservation Park","CP","Barubbra Island",1,0,0,238,0,0,"AUS"
"2226",171,"Australia","Australia and Papua New Guinea","Australia",23806,"IV",-25.23334,152.65,1986,"Fish Habitat Reserve","FHR","Beelbi",1,1,0,1250,0,1,"AUS"
"2227",440,"Australia","Australia and Papua New Guinea","Australia",23719,"II",-12.70884,131.00079,1959,"Other Conservation Area","OCA","Berry Springs Access",1,0,0,806,0,0,"AUS"
"2228",382,"Australia","Australia and Papua New Guinea","Australia",23814,"III",-17.083,146,1976,"Environmental Park","EP","Big Maria Creek",0,1,0,1,0,1,"AUS"
"2229",439,"Australia","Australia and Papua New Guinea","Australia",23721,"II",-12.7709,130.94397,1984,"","","Blackmore River",1,1,0,547,0,1,"AUS"
"2230",64,"Australia","Australia and Papua New Guinea","Australia",12984,"II",-32.737999,137.811005,1980,"Aquatic Reserve","AqR","Blanche Harbour - Douglas Bank",1,1,0,3037,0,1,"AUS"
"2231",343,"Australia","Australia and Papua New Guinea","Australia",12937,"IV",-19.2,146.7,1983,"Wetland Reserve","WetR","Bohle River",1,1,0,1130,0,1,"AUS"
"2232",30,"Australia","Australia and Papua New Guinea","Australia",23445,"V",-33.98334,151.23334,1984,"National Park","NP","Botany Bay",0,1,0,435,0,1,"AUS"
"2233",41,"Australia","Australia and Papua New Guinea","Australia",391,"II",-33.52064,151.39781,1967,"National Park","NP","Bouddi",1,0,0,1189,0,0,"AUS"
"2234",341,"Australia","Australia and Papua New Guinea","Australia",29781,"IV",-19.333,147.25,1989,"Fish Habitat Reserve","FHR","Bowling Green Bay",1,1,0,68600,0,1,"AUS"
"2235",338,"Australia","Australia and Papua New Guinea","Australia",404,"II",-19.44734,146.95891,1989,"National Park","NP","Bowling Green Bay",1,1,0,55400,0,1,"AUS"
"2236",339,"Australia","Australia and Papua New Guinea","Australia",404,"II",-19.44734,146.95891,1989,"National Park","NP","Bowling Green Bay",1,1,0,55400,0,1,"AUS"
"2237",224,"Australia","Australia and Papua New Guinea","Australia",12938,"IV",-23.966999,161.5,1983,"Wetland Reserve","WetR","Boyne Creek",1,1,0,570,0,1,"AUS"
"2238",143,"Australia","Australia and Papua New Guinea","Australia",12939,"IV",-27.033001,153.117004,1983,"Wetland Reserve","WetR","Bribie Island",1,1,0,2405,0,1,"AUS"
"2239",44,"Australia","Australia and Papua New Guinea","Australia",375,"II",-33.44308,151.23175,1967,"National Park","NP","Brisbane Water",0,1,0,11372,0,1,"AUS"
"2240",268,"Australia","Australia and Papua New Guinea","Australia",23832,"IV",-22.333,149.832993,1986,"Fish Habitat Reserve","FHR","Broad Sound",1,1,0,165000,0,1,"AUS"
"2241",111,"Australia","Australia and Papua New Guinea","Australia",383,"II",-29.05796,153.40979,1974,"National Park","NP","Broadwater",0,1,0,3737,0,1,"AUS"
"2242",117,"Australia","Australia and Papua New Guinea","Australia",23452,"IV",-28.51667,153.53334,1979,"Nature Reserve","NR","Brunswick Heads",0,1,0,92,0,1,"AUS"
"2243",110,"Australia","Australia and Papua New Guinea","Australia",9465,"II",-29.27329,153.35463,1980,"National Park","NP","Bundjalung",1,1,0,17738,0,1,"AUS"
"2244",169,"Australia","Australia and Papua New Guinea","Australia",12903,"IV",-25.25,152.55,1986,"Fish Habitat Reserve","FHR","Burrum - Iris",1,1,0,2200,0,1,"AUS"
"2245",170,"Australia","Australia and Papua New Guinea","Australia",23839,"IV",-25.25,152.66667,1986,"Wetland Reserve","WetR","Burrum - Toogoom",1,1,0,2300,0,1,"AUS"
"2246",13,"Australia","Australia and Papua New Guinea","Australia",12958,"VI",-34.6,150.9,1982,"Aquatic Reserve","AqR","Bushrangers Bay",1,0,0,3,0,0,"AUS"
"2247",398,"Australia","Australia and Papua New Guinea","Australia",62966,"V",-16.5,145.5,1989,"Marine Park","MP","Cairns",1,0,0,429000,0,0,"AUS"
"2248",58,"Australia","Australia and Papua New Guinea","Australia",495,"Ia",-32.99664,134.34308,1974,"Conservation Park","CP","Calpatanna Waterhole",0,1,0,3629,0,0,"AUS"
"2249",39,"Australia","Australia and Papua New Guinea","Australia",557,"II",-33.63138,123.28586,1954,"National Park","NP","Cape Arid",1,1,0,278120,0,0,"AUS"
"2250",309,"Australia","Australia and Papua New Guinea","Australia",458,"II",-20.8988,148.99369,1985,"National Park","NP","Cape Hillsborough",0,1,0,818,0,0,"AUS"
"2251",451,"Australia","Australia and Papua New Guinea","Australia",23724,"II",-12.24987,131.32564,1970,"Other Conservation Area","OCA","Cape Hotham Forest",0,1,0,10830,0,1,"AUS"
"2252",31,"Australia","Australia and Papua New Guinea","Australia",566,"II",-33.91651,122.34671,1948,"National Park","NP","Cape Le Grand",1,1,0,31578,0,0,"AUS"
"2253",423,"Australia","Australia and Papua New Guinea","Australia",410,"II",-14.44623,144.47341,1977,"National Park","NP","Cape Melville",1,1,0,137000,0,0,"AUS"
"2254",424,"Australia","Australia and Papua New Guinea","Australia",410,"II",-14.44623,144.47341,1977,"National Park","NP","Cape Melville",1,1,0,137000,0,0,"AUS"
"2255",290,"Australia","Australia and Papua New Guinea","Australia",425,"II",-21.59013,149.42775,1976,"National Park","NP","Cape Palmerston",1,1,0,7200,0,1,"AUS"
"2256",291,"Australia","Australia and Papua New Guinea","Australia",23846,"IV",-21.533001,149.417007,1986,"Fish Habitat Reserve","FHR","Cape Palmerston",1,1,0,12000,0,1,"AUS"
"2257",274,"Australia","Australia and Papua New Guinea","Australia",563,"II",-22.15995,113.89474,1964,"National Park","NP","Cape Range",0,1,0,50581,0,1,"AUS"
"2258",334,"Australia","Australia and Papua New Guinea","Australia",431,"II",-19.74317,147.76075,1992,"National Park","NP","Cape Upstart",0,1,0,8480,0,0,"AUS"
"2259",279,"Australia","Australia and Papua New Guinea","Australia",23848,"IV",-21.933001,149.466995,1986,"Wetland Reserve","WetR","Carmilla",1,1,0,1750,0,1,"AUS"
"2260",448,"Australia","Australia and Papua New Guinea","Australia",23725,"II",-12.35999,130.88326,1982,"Other Conservation Area","OCA","Casuarina",0,1,0,1361,0,1,"AUS"
"2261",277,"Australia","Australia and Papua New Guinea","Australia",62971,"Unknown",-21.9869,155.3583,1992,"Historic Shipwreck","HShip","Cato",1,0,0,200,0,0,"AUS"
"2262",349,"Australia","Australia and Papua New Guinea","Australia",12940,"IV",-18.86667,146.25,1983,"Wetland Reserve","WetR","Cattle Creek",1,1,0,1900,0,1,"AUS"
"2263",405,"Australia","Australia and Papua New Guinea","Australia",430,"II",-15.82284,145.29974,1989,"National Park","NP","Cedar Bay",0,1,0,5650,0,0,"AUS"
"2264",387,"Australia","Australia and Papua New Guinea","Australia",12924,"IV",-16.91667,145.76667,1983,"Fish Sanctuaries","FisSs","Centenary Lakes",1,1,0,3,0,1,"AUS"
